var_idx,iter_idx,seed,csv,isi_dist,iti_dist,isi_lo,isi_hi,iti_lo,iti_hi,isi_shape,iti_shape
410,0,11000000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0410_iter0000_d000410.csv,uniform,uniform,1.6131381644999323,2.108311139575884,3.0267772831888915,3.4759207667115763,0.25,0.25
411,0,11100000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0411_iter0000_d000411.csv,uniform,uniform,1.349945797135722,2.3808729049078616,1.7649531265882026,2.8003618373320283,0.25,0.25
412,0,11200000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0412_iter0000_d000412.csv,uniform,uniform,0.9132390401240591,1.4985345338899692,2.3502135050903856,3.383116509281098,0.25,0.25
413,0,11300000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0413_iter0000_d000413.csv,uniform,uniform,1.5844780449535345,2.1746136343038334,1.9968774371695357,3.018390449059439,0.25,0.25
414,0,11400000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0414_iter0000_d000414.csv,uniform,uniform,1.9985057335588703,2.437852443319456,0.9284348953716091,3.2327517656257,0.25,0.25
415,0,11500000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0415_iter0000_d000415.csv,uniform,uniform,1.9315655950189896,2.339695181794188,1.0153824801826543,2.741790532049479,0.25,0.25
416,0,11600000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0416_iter0000_d000416.csv,uniform,uniform,1.7621522490157409,2.3671219479570382,0.9981319099290514,1.6453989830383475,0.25,0.25
417,0,11700000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0417_iter0000_d000417.csv,uniform,uniform,1.3095562145042936,2.3541713474549857,1.0643746707875281,1.6173166875225584,0.25,0.25
418,0,11800000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0418_iter0000_d000418.csv,uniform,uniform,1.3816719932692876,1.9194596229460548,0.675301673259101,2.9502350502577377,0.25,0.25
419,0,11900000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0419_iter0000_d000419.csv,uniform,uniform,1.813962569724676,2.32790144714812,1.2645985364375396,2.173226622493863,0.25,0.25
420,0,12000000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0420_iter0000_d000420.csv,uniform,uniform,1.0775542813253614,2.06741103110026,1.8723322030924412,2.7085829494756304,0.25,0.25
421,0,12100000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0421_iter0000_d000421.csv,uniform,uniform,1.5198735667810903,2.311904122563537,1.9515252647350891,2.796323689768736,0.25,0.25
422,0,12200000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0422_iter0000_d000422.csv,uniform,uniform,1.498244451102615,2.2544252353095118,1.3848420291897328,2.304879662818558,0.25,0.25
423,0,12300000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0423_iter0000_d000423.csv,uniform,uniform,1.3731982064308585,2.2182492806146508,2.0880759411967027,2.8754789330247927,0.25,0.25
424,0,12400000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0424_iter0000_d000424.csv,uniform,uniform,1.4052382515460082,2.490113286867926,1.6128637495142744,3.266541491273927,0.25,0.25
425,0,12500000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0425_iter0000_d000425.csv,uniform,uniform,0.630117906091131,2.3166002442907883,2.9484360043777045,3.3881251609302274,0.25,0.25
426,0,12600000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0426_iter0000_d000426.csv,uniform,uniform,0.5193622650755083,1.6828235896349812,0.9750518699219226,3.4397178868408194,0.25,0.25
427,0,12700000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0427_iter0000_d000427.csv,uniform,uniform,1.9363174961880774,2.4935615300413394,2.070061110125957,3.0006448065207687,0.25,0.25
428,0,12800000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0428_iter0000_d000428.csv,uniform,uniform,1.8323485590083695,2.406950699704436,1.1462499585548374,3.3716113445227727,0.25,0.25
429,0,12900000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0429_iter0000_d000429.csv,uniform,uniform,1.20351911994485,2.296997488271713,1.8024386881700656,2.4403546555057636,0.25,0.25
430,0,13000000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0430_iter0000_d000430.csv,uniform,uniform,0.9734829552150612,2.0205664769794556,0.8718054190871294,1.3024160412097143,0.25,0.25
431,0,13100000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0431_iter0000_d000431.csv,uniform,uniform,1.1942259589598905,2.284604371384159,2.0968089117315087,2.8219896672359974,0.25,0.25
432,0,13200000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0432_iter0000_d000432.csv,uniform,uniform,1.6475855028727893,2.2667869469619677,3.09870351586827,3.499709628591385,0.25,0.25
433,0,13300000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0433_iter0000_d000433.csv,uniform,uniform,1.8290103060348146,2.2993453846783605,0.8959669034069162,1.7352393153591241,0.25,0.25
434,0,13400000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0434_iter0000_d000434.csv,uniform,uniform,1.1916239429540258,2.0568479408548264,1.0059843041038097,3.0392008964860593,0.25,0.25
435,0,13500000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0435_iter0000_d000435.csv,uniform,uniform,1.8894898470675674,2.356012104947367,1.820966911566354,2.981191695104769,0.25,0.25
436,0,13600000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0436_iter0000_d000436.csv,uniform,uniform,1.655805078289798,2.1213115936554483,1.2302647596482066,2.9964915104410137,0.25,0.25
437,0,13700000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0437_iter0000_d000437.csv,uniform,uniform,1.4091077028682026,2.4308733193913357,1.6644317411707328,2.6481522351335887,0.25,0.25
438,0,13800000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0438_iter0000_d000438.csv,uniform,uniform,0.9904115480491236,1.6471398827649946,2.191992470384836,2.8323293530235762,0.25,0.25
439,0,13900000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0439_iter0000_d000439.csv,uniform,uniform,1.8796408330288759,2.3392806880368457,2.250735041185384,3.1332739230566764,0.25,0.25
440,0,14000000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0440_iter0000_d000440.csv,uniform,uniform,1.5055340766062535,2.4378288369544854,0.9419699738204732,1.6652764202081969,0.25,0.25
441,0,14100000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0441_iter0000_d000441.csv,uniform,uniform,0.69504355413649,1.2024370492910346,1.8890006613697257,2.489700976774361,0.25,0.25
442,0,14200000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0442_iter0000_d000442.csv,uniform,uniform,1.7914686881495838,2.1984447448008466,1.47397812651063,2.643418134610481,0.25,0.25
443,0,14300000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0443_iter0000_d000443.csv,uniform,uniform,0.8464452810829193,1.692593202050757,1.0792577323739756,2.048759699049558,0.25,0.25
444,0,14400000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0444_iter0000_d000444.csv,uniform,uniform,1.9829936971657465,2.4318058444111847,1.503248847277872,2.879142358716455,0.25,0.25
445,0,14500000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0445_iter0000_d000445.csv,uniform,uniform,1.562626970797609,2.3174417778566876,0.720373314782436,2.505084220050305,0.25,0.25
446,0,14600000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0446_iter0000_d000446.csv,uniform,uniform,1.677477759836761,2.413623088102699,2.0301890550423165,2.5698775418582436,0.25,0.25
447,0,14700000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0447_iter0000_d000447.csv,uniform,uniform,0.6339845182348464,1.5075862337693842,2.911652904611503,3.4006690433969786,0.25,0.25
448,0,14800000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0448_iter0000_d000448.csv,uniform,uniform,1.932758251436237,2.4096350943932525,2.4633070770563306,3.1721841165455746,0.25,0.25
449,0,14900000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0449_iter0000_d000449.csv,uniform,uniform,1.6339236182918142,2.181753387913673,2.81364968545543,3.2897352745151807,0.25,0.25
450,0,15000000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0450_iter0000_d000450.csv,uniform,uniform,0.5098829260548451,2.0566209557043154,2.259171604435907,3.21151299662064,0.25,0.25
451,0,15100000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0451_iter0000_d000451.csv,uniform,uniform,1.5998640037013225,2.2930758389733095,0.7997252780041375,2.7390776844605065,0.25,0.25
452,0,15200000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0452_iter0000_d000452.csv,uniform,uniform,0.5105576380491277,1.2011758554407845,1.5942838535079056,2.5640007389274264,0.25,0.25
453,0,15300000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0453_iter0000_d000453.csv,uniform,uniform,0.6903442598632281,1.6922074971930985,2.1214048334206903,2.8907887230787703,0.25,0.25
454,0,15400000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0454_iter0000_d000454.csv,uniform,uniform,1.6335991732587345,2.1413014294559884,0.8739457079044011,2.941037421077723,0.25,0.25
455,0,15500000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0455_iter0000_d000455.csv,uniform,uniform,1.569965007619288,2.1975464997682783,0.8555949405260539,2.745170082966598,0.25,0.25
456,0,15600000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0456_iter0000_d000456.csv,uniform,uniform,1.6999291998819428,2.165517868324275,2.292184516018479,2.979473661075759,0.25,0.25
457,0,15700000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0457_iter0000_d000457.csv,uniform,uniform,1.964189783823493,2.466256551262813,1.2117010426068304,3.3829751639862478,0.25,0.25
458,0,15800000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0458_iter0000_d000458.csv,uniform,uniform,0.5403724097674152,1.2286290420854717,1.128947724982551,2.9719158388037252,0.25,0.25
459,0,15900000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0459_iter0000_d000459.csv,uniform,uniform,1.3418688488025945,2.093926311377088,1.0785866808076772,3.0077193732195244,0.25,0.25
460,0,16000000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0460_iter0000_d000460.csv,uniform,uniform,0.6873702528825486,1.436771818514782,2.596536830894938,3.2236226167718396,0.25,0.25
461,0,16100000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0461_iter0000_d000461.csv,uniform,uniform,1.9029083785593743,2.4214913324251315,2.5528160820917933,3.0553601392019707,0.25,0.25
462,0,16200000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0462_iter0000_d000462.csv,uniform,uniform,1.0059549882823469,1.8180883651387356,1.7849179352932902,2.8062508453490365,0.25,0.25
463,0,16300000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0463_iter0000_d000463.csv,uniform,uniform,1.8159458521319551,2.265141341093044,2.7138633780370953,3.45715671082627,0.25,0.25
464,0,16400000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0464_iter0000_d000464.csv,uniform,uniform,0.6208304568977562,1.0347204056398818,1.2611577293307914,2.398064148040271,0.25,0.25
465,0,16500000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0465_iter0000_d000465.csv,uniform,uniform,2.052719050797611,2.456095317047511,2.5313936895935836,3.2017233183282436,0.25,0.25
466,0,16600000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0466_iter0000_d000466.csv,uniform,uniform,0.7077976396370154,1.6174555094507164,1.4903436584103678,2.2824116781585593,0.25,0.25
467,0,16700000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0467_iter0000_d000467.csv,uniform,uniform,0.9709820120382077,1.8450779259498065,3.001879626778361,3.4469031970635275,0.25,0.25
468,0,16800000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0468_iter0000_d000468.csv,uniform,uniform,2.020216019379708,2.422651989587228,0.6718866722903707,1.139426844850281,0.25,0.25
469,0,16900000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0469_iter0000_d000469.csv,uniform,uniform,1.565511421219767,2.0832232792941254,1.998692471361926,3.274635184527951,0.25,0.25
470,0,17000000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0470_iter0000_d000470.csv,uniform,uniform,1.030902269853606,1.6935555196569478,2.3860623265654946,3.125823689906405,0.25,0.25
471,0,17100000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0471_iter0000_d000471.csv,uniform,uniform,0.738736233678881,1.257772103632062,2.4166355029624937,3.4046107454318966,0.25,0.25
472,0,17200000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0472_iter0000_d000472.csv,uniform,uniform,1.9245793252536207,2.4140594831272986,0.8989818725480827,1.7956579275669036,0.25,0.25
473,0,17300000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0473_iter0000_d000473.csv,uniform,uniform,1.225638222433496,2.370469749852434,2.1905132889716987,2.8399008723922563,0.25,0.25
474,0,17400000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0474_iter0000_d000474.csv,uniform,uniform,1.7095018264914872,2.279540419626412,3.05518625750483,3.4743991250447652,0.25,0.25
475,0,17500000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0475_iter0000_d000475.csv,uniform,uniform,1.839514158245674,2.2433020473312304,2.3673752892422373,3.059310443130737,0.25,0.25
476,0,17600000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0476_iter0000_d000476.csv,uniform,uniform,1.2984148927837356,1.8577906932871375,2.9167299356901712,3.353318890131678,0.25,0.25
477,0,17700000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0477_iter0000_d000477.csv,uniform,uniform,1.3985387265202296,2.2175535483419813,2.7319529109787304,3.3037081724536477,0.25,0.25
478,0,17800000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0478_iter0000_d000478.csv,uniform,uniform,1.827826049857518,2.370417047209229,2.9864701144988093,3.46782651981169,0.25,0.25
479,0,17900000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0479_iter0000_d000479.csv,uniform,uniform,1.9593684175744244,2.491894070448398,2.585840006426953,3.048756503398048,0.25,0.25
480,0,18000000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0480_iter0000_d000480.csv,uniform,uniform,0.699085757174959,1.9623876021895303,1.2051373751811114,2.3349481192196015,0.25,0.25
481,0,18100000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0481_iter0000_d000481.csv,uniform,uniform,0.7781250825978039,2.1856206867520482,2.7216940294784226,3.1719348128097344,0.25,0.25
482,0,18200000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0482_iter0000_d000482.csv,uniform,uniform,1.3269358988224556,2.0323062145045485,2.55403982675008,3.207907103513762,0.25,0.25
483,0,18300000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0483_iter0000_d000483.csv,uniform,uniform,1.6692944786370765,2.313118543944782,3.043445096450824,3.467177404587104,0.25,0.25
484,0,18400000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0484_iter0000_d000484.csv,uniform,uniform,2.0802733914561164,2.4884685857627655,0.9749384936161029,3.036908850023541,0.25,0.25
485,0,18500000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0485_iter0000_d000485.csv,uniform,uniform,0.9347504037650541,1.9939958754386136,2.1796392077174493,2.7634143272319607,0.25,0.25
486,0,18600000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0486_iter0000_d000486.csv,uniform,uniform,0.5550510970848392,2.4799671783584785,2.6252143720025565,3.0839478491650754,0.25,0.25
487,0,18700000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0487_iter0000_d000487.csv,uniform,uniform,1.8567510881970535,2.3195409788766077,1.1429403250096477,3.054996628582752,0.25,0.25
488,0,18800000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0488_iter0000_d000488.csv,uniform,uniform,1.7117792197713955,2.44019743987281,0.8552952205053128,2.933405481117215,0.25,0.25
489,0,18900000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0489_iter0000_d000489.csv,uniform,uniform,1.2517181988371298,1.928159163252523,2.4091874816271597,3.3930229017692763,0.25,0.25
490,0,19000000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0490_iter0000_d000490.csv,uniform,uniform,1.0159372121010763,1.583762659813389,3.078380267668109,3.498252909197586,0.25,0.25
491,0,19100000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0491_iter0000_d000491.csv,uniform,uniform,0.9637458397056597,2.2891274853735153,0.733202377762605,3.293013861706381,0.25,0.25
492,0,19200000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0492_iter0000_d000492.csv,uniform,uniform,1.7394435764240062,2.210423837016092,1.268786842194018,2.7593747285740875,0.25,0.25
493,0,19300000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0493_iter0000_d000493.csv,uniform,uniform,1.069212262770229,2.2281130519827452,2.0401434602943835,2.659564131625009,0.25,0.25
